-2.539000000000000000e+03,2.009000000000000057e+02,2.570000000000000000e+02
-2.554300000000000182e+03,1.898000000000000114e+02,2.580000000000000000e+02
-2.589300000000000182e+03,1.693000000000000114e+02,2.600000000000000000e+02
-2.608900000000000091e+03,1.599000000000000057e+02,2.610000000000000000e+02
-2.629500000000000000e+03,1.510999999999999943e+02,2.620000000000000000e+02
-2.674099999999999909e+03,1.366999999999999886e+02,2.640000000000000000e+02
-2.721699999999999818e+03,1.260000000000000000e+02,2.660000000000000000e+02
-2.818099999999999909e+03,1.095000000000000000e+02,2.700000000000000000e+02
-2.841300000000000182e+03,1.074000000000000057e+02,2.710000000000000000e+02
-2.887699999999999818e+03,1.089000000000000057e+02,2.730000000000000000e+02
-2.932099999999999909e+03,1.157999999999999972e+02,2.750000000000000000e+02
-2.975199999999999818e+03,1.267000000000000028e+02,2.770000000000000000e+02
-3.090000000000000000e+03,1.655999999999999943e+02,2.820000000000000000e+02
-3.160400000000000091e+03,1.913000000000000114e+02,2.850000000000000000e+02
-3.182800000000000182e+03,2.030000000000000000e+02,2.860000000000000000e+02
-3.205099999999999909e+03,2.125999999999999943e+02,2.870000000000000000e+02
-3.393699999999999818e+03,2.838000000000000114e+02,2.960000000000000000e+02
-3.505800000000000182e+03,3.206000000000000227e+02,3.010000000000000000e+02
-3.573800000000000182e+03,3.391000000000000227e+02,3.040000000000000000e+02
-3.678500000000000000e+03,3.640000000000000000e+02,3.090000000000000000e+02
-3.914599999999999909e+03,4.118999999999999773e+02,3.200000000000000000e+02
-4.065900000000000091e+03,4.408999999999999773e+02,3.260000000000000000e+02
-4.291000000000000000e+03,4.881000000000000227e+02,3.350000000000000000e+02
-4.341100000000000364e+03,4.948999999999999773e+02,3.370000000000000000e+02
-4.366300000000000182e+03,4.958000000000000114e+02,3.380000000000000000e+02
-4.391500000000000000e+03,4.946999999999999886e+02,3.390000000000000000e+02
-4.414500000000000000e+03,4.906000000000000227e+02,3.400000000000000000e+02
-4.436600000000000364e+03,4.838000000000000114e+02,3.410000000000000000e+02
-4.457300000000000182e+03,4.748000000000000114e+02,3.420000000000000000e+02
-4.475399999999999636e+03,4.635000000000000000e+02,3.430000000000000000e+02
-4.491500000000000000e+03,4.511999999999999886e+02,3.440000000000000000e+02
-4.518500000000000000e+03,4.218999999999999773e+02,3.460000000000000000e+02
-4.541699999999999818e+03,3.883999999999999773e+02,3.480000000000000000e+02
-4.563199999999999818e+03,3.508000000000000114e+02,3.500000000000000000e+02
-4.572600000000000364e+03,3.298999999999999773e+02,3.510000000000000000e+02
-4.643800000000000182e+03,1.946999999999999886e+02,3.570000000000000000e+02
-4.657800000000000182e+03,1.708000000000000114e+02,3.580000000000000000e+02
-4.689500000000000000e+03,1.237999999999999972e+02,3.600000000000000000e+02
-4.729199999999999818e+03,8.359999999999999432e+01,3.620000000000000000e+02
-4.751300000000000182e+03,6.620000000000000284e+01,3.630000000000000000e+02
-4.774899999999999636e+03,5.079999999999999716e+01,3.640000000000000000e+02
-4.799000000000000000e+03,3.670000000000000284e+01,3.650000000000000000e+02
-4.825399999999999636e+03,2.550000000000000000e+01,3.660000000000000000e+02
-4.852100000000000364e+03,1.569999999999999929e+01,3.670000000000000000e+02
-4.880300000000000182e+03,8.000000000000000000e+00,3.680000000000000000e+02
-4.965500000000000000e+03,-1.200000000000000000e+01,3.710000000000000000e+02
-5.143300000000000182e+03,-4.870000000000000284e+01,3.770000000000000000e+02
-5.297100000000000364e+03,-6.750000000000000000e+01,3.790000000000000000e+02
-5.332300000000000182e+03,-6.060000000000000142e+01,3.800000000000000000e+02
-5.428399999999999636e+03,-5.489999999999999858e+01,3.830000000000000000e+02
-5.492500000000000000e+03,-5.270000000000000284e+01,3.850000000000000000e+02
-5.557300000000000182e+03,-5.150000000000000000e+01,3.870000000000000000e+02
-5.960899999999999636e+03,-5.400000000000000000e+01,3.990000000000000000e+02
-6.031600000000000364e+03,-5.329999999999999716e+01,4.010000000000000000e+02
-6.959399999999999636e+03,-6.060000000000000142e+01,4.280000000000000000e+02
-7.054300000000000182e+03,-6.379999999999999716e+01,4.310000000000000000e+02
-7.112500000000000000e+03,-6.950000000000000000e+01,4.330000000000000000e+02
-7.167699999999999818e+03,-7.679999999999999716e+01,4.350000000000000000e+02
-7.245100000000000364e+03,-9.150000000000000000e+01,4.380000000000000000e+02
-7.296300000000000182e+03,-1.032999999999999972e+02,4.400000000000000000e+02
-7.321199999999999818e+03,-1.102000000000000028e+02,4.410000000000000000e+02
-7.394899999999999636e+03,-1.340000000000000000e+02,4.440000000000000000e+02
-7.442600000000000364e+03,-1.530000000000000000e+02,4.460000000000000000e+02
-7.489300000000000182e+03,-1.726999999999999886e+02,4.480000000000000000e+02
-7.555199999999999818e+03,-2.053000000000000114e+02,4.510000000000000000e+02
-7.809899999999999636e+03,-3.426999999999999886e+02,4.620000000000000000e+02
-7.940399999999999636e+03,-4.118000000000000114e+02,4.670000000000000000e+02
-7.993300000000000182e+03,-4.386999999999999886e+02,4.690000000000000000e+02
-8.047500000000000000e+03,-4.635000000000000000e+02,4.710000000000000000e+02
-8.129100000000000364e+03,-4.948999999999999773e+02,4.740000000000000000e+02
-8.157500000000000000e+03,-5.031999999999999886e+02,4.750000000000000000e+02
-8.243799999999999272e+03,-5.247999999999999545e+02,4.780000000000000000e+02
-8.303299999999999272e+03,-5.345000000000000000e+02,4.800000000000000000e+02
-8.332500000000000000e+03,-5.376000000000000227e+02,4.810000000000000000e+02
-8.389000000000000000e+03,-5.407000000000000455e+02,4.830000000000000000e+02
-8.443000000000000000e+03,-5.400000000000000000e+02,4.850000000000000000e+02
-8.519799999999999272e+03,-5.347000000000000455e+02,4.880000000000000000e+02
-8.592399999999999636e+03,-5.230000000000000000e+02,4.910000000000000000e+02
-8.660700000000000728e+03,-5.070000000000000000e+02,4.940000000000000000e+02
-8.705399999999999636e+03,-4.941999999999999886e+02,4.960000000000000000e+02
-8.766500000000000000e+03,-4.733000000000000114e+02,4.990000000000000000e+02
-8.853299999999999272e+03,-4.403000000000000114e+02,5.040000000000000000e+02
-9.059200000000000728e+03,-3.571999999999999886e+02,5.160000000000000000e+02
-9.128899999999999636e+03,-3.271000000000000227e+02,5.200000000000000000e+02
-9.193200000000000728e+03,-3.011000000000000227e+02,5.240000000000000000e+02
-9.223100000000000364e+03,-2.868000000000000114e+02,5.260000000000000000e+02
-9.335500000000000000e+03,-2.414000000000000057e+02,5.330000000000000000e+02
-9.366899999999999636e+03,-2.250999999999999943e+02,5.350000000000000000e+02
-9.473200000000000728e+03,-1.585000000000000000e+02,5.460000000000000000e+02
-9.498299999999999272e+03,-1.479000000000000057e+02,5.650000000000000000e+02
-9.510500000000000000e+03,-1.440000000000000000e+02,5.670000000000000000e+02
-9.518600000000000364e+03,-1.419000000000000057e+02,5.680000000000000000e+02
-9.535299999999999272e+03,-1.409000000000000057e+02,5.700000000000000000e+02
-9.543200000000000728e+03,-1.426999999999999886e+02,5.710000000000000000e+02
-9.549899999999999636e+03,-1.470000000000000000e+02,5.720000000000000000e+02
-9.555100000000000364e+03,-1.611999999999999886e+02,5.740000000000000000e+02
-9.555200000000000728e+03,-1.820999999999999943e+02,5.760000000000000000e+02
-9.552299999999999272e+03,-1.920000000000000000e+02,5.770000000000000000e+02
-9.542600000000000364e+03,-2.043000000000000114e+02,5.780000000000000000e+02
-9.545500000000000000e+03,-2.129000000000000057e+02,5.790000000000000000e+02
-9.535200000000000728e+03,-2.280999999999999943e+02,5.810000000000000000e+02
-9.516299999999999272e+03,-2.693999999999999773e+02,5.870000000000000000e+02
-9.511700000000000728e+03,-2.850000000000000000e+02,5.890000000000000000e+02
-9.513399999999999636e+03,-2.938000000000000114e+02,5.900000000000000000e+02
-9.519000000000000000e+03,-3.025000000000000000e+02,5.910000000000000000e+02
-9.526899999999999636e+03,-3.105000000000000000e+02,5.920000000000000000e+02
-9.536500000000000000e+03,-3.171000000000000227e+02,5.930000000000000000e+02
-9.550000000000000000e+03,-3.213000000000000114e+02,5.940000000000000000e+02
-9.638399999999999636e+03,-3.326999999999999886e+02,5.990000000000000000e+02
-9.675899999999999636e+03,-3.406000000000000227e+02,6.010000000000000000e+02
-9.712100000000000364e+03,-3.525000000000000000e+02,6.030000000000000000e+02
-9.744700000000000728e+03,-3.696000000000000227e+02,6.050000000000000000e+02
-9.759700000000000728e+03,-3.801999999999999886e+02,6.060000000000000000e+02
-9.788200000000000728e+03,-4.056000000000000227e+02,6.080000000000000000e+02
-9.812200000000000728e+03,-4.363999999999999773e+02,6.100000000000000000e+02
-9.829000000000000000e+03,-4.730000000000000000e+02,6.120000000000000000e+02
-9.833100000000000364e+03,-4.918999999999999773e+02,6.130000000000000000e+02
-9.839600000000000364e+03,-5.103000000000000114e+02,6.140000000000000000e+02
-9.875399999999999636e+03,-6.368999999999999773e+02,6.210000000000000000e+02
-9.885700000000000728e+03,-6.696000000000000227e+02,6.230000000000000000e+02
-9.910899999999999636e+03,-7.610000000000000000e+02,6.290000000000000000e+02
-9.919299999999999272e+03,-7.863999999999999773e+02,6.310000000000000000e+02
-9.932000000000000000e+03,-8.082999999999999545e+02,6.330000000000000000e+02
-9.940299999999999272e+03,-8.190000000000000000e+02,6.340000000000000000e+02
-9.951899999999999636e+03,-8.286000000000000227e+02,6.350000000000000000e+02
-9.966600000000000364e+03,-8.367999999999999545e+02,6.360000000000000000e+02
-9.983100000000000364e+03,-8.435000000000000000e+02,6.370000000000000000e+02
-1.000360000000000036e+04,-8.478999999999999773e+02,6.380000000000000000e+02
-1.009250000000000000e+04,-8.575000000000000000e+02,6.420000000000000000e+02
-1.011620000000000073e+04,-8.607000000000000455e+02,6.430000000000000000e+02
-1.013960000000000036e+04,-8.653999999999999773e+02,6.440000000000000000e+02
-1.023379999999999927e+04,-8.872000000000000455e+02,6.480000000000000000e+02
-1.036520000000000073e+04,-9.221000000000000227e+02,6.530000000000000000e+02
-1.041879999999999927e+04,-9.336000000000000227e+02,6.550000000000000000e+02
-1.050120000000000073e+04,-9.471000000000000227e+02,6.580000000000000000e+02
-1.055670000000000073e+04,-9.531000000000000227e+02,6.600000000000000000e+02
-1.058510000000000036e+04,-9.550000000000000000e+02,6.610000000000000000e+02
-1.067110000000000036e+04,-9.572999999999999545e+02,6.640000000000000000e+02
-1.078810000000000036e+04,-9.528999999999999773e+02,6.680000000000000000e+02
-1.087550000000000000e+04,-9.423999999999999773e+02,6.710000000000000000e+02
-1.099120000000000073e+04,-9.233999999999999773e+02,6.750000000000000000e+02
-1.107600000000000000e+04,-9.112999999999999545e+02,6.780000000000000000e+02
-1.113020000000000073e+04,-9.067000000000000455e+02,6.800000000000000000e+02
-1.118500000000000000e+04,-9.051000000000000227e+02,6.820000000000000000e+02
-1.121250000000000000e+04,-9.056000000000000227e+02,6.830000000000000000e+02
-1.126450000000000000e+04,-9.102000000000000455e+02,6.850000000000000000e+02
-1.131460000000000036e+04,-9.183999999999999773e+02,6.870000000000000000e+02
-1.136170000000000073e+04,-9.303999999999999773e+02,6.890000000000000000e+02
-1.140779999999999927e+04,-9.451000000000000227e+02,6.910000000000000000e+02
-1.147400000000000000e+04,-9.740000000000000000e+02,6.940000000000000000e+02
-1.149579999999999927e+04,-9.847000000000000455e+02,6.950000000000000000e+02
-1.153929999999999927e+04,-1.007899999999999977e+03,6.970000000000000000e+02
-1.158060000000000036e+04,-1.034000000000000000e+03,6.990000000000000000e+02
-1.179510000000000036e+04,-1.179500000000000000e+03,7.110000000000000000e+02
-1.180500000000000000e+04,-1.184599999999999909e+03,7.120000000000000000e+02
-1.181579999999999927e+04,-1.186599999999999909e+03,7.130000000000000000e+02
-1.184850000000000000e+04,-1.185200000000000045e+03,7.160000000000000000e+02
-1.186679999999999927e+04,-1.195000000000000000e+03,7.180000000000000000e+02
-1.187829999999999927e+04,-1.198099999999999909e+03,7.190000000000000000e+02
-1.196229999999999927e+04,-1.194599999999999909e+03,7.240000000000000000e+02
-1.198179999999999927e+04,-1.195599999999999909e+03,7.250000000000000000e+02
-1.213360000000000036e+04,-1.184299999999999955e+03,7.370000000000000000e+02
-1.226789999999999964e+04,-1.177299999999999955e+03,7.500000000000000000e+02
-1.230810000000000036e+04,-1.172400000000000091e+03,7.520000000000000000e+02
-1.234970000000000073e+04,-1.165700000000000045e+03,7.540000000000000000e+02
-1.243100000000000000e+04,-1.148799999999999955e+03,7.580000000000000000e+02
-1.248879999999999927e+04,-1.131599999999999909e+03,7.610000000000000000e+02
-1.253970000000000073e+04,-1.112700000000000045e+03,7.690000000000000000e+02
-1.255589999999999964e+04,-1.110799999999999955e+03,7.840000000000000000e+02
-1.257589999999999964e+04,-1.110599999999999909e+03,7.860000000000000000e+02
-1.260289999999999964e+04,-1.115099999999999909e+03,7.880000000000000000e+02
-1.261800000000000000e+04,-1.119700000000000045e+03,7.890000000000000000e+02
-1.266479999999999927e+04,-1.142000000000000000e+03,7.920000000000000000e+02
-1.281229999999999927e+04,-1.221700000000000045e+03,8.000000000000000000e+02
-1.296100000000000000e+04,-1.309200000000000045e+03,8.080000000000000000e+02
-1.300760000000000036e+04,-1.339700000000000045e+03,8.120000000000000000e+02
-1.302939999999999964e+04,-1.357000000000000000e+03,8.150000000000000000e+02
-1.305889999999999964e+04,-1.377900000000000091e+03,8.190000000000000000e+02
-1.307589999999999964e+04,-1.391900000000000091e+03,8.330000000000000000e+02
-1.307910000000000036e+04,-1.392599999999999909e+03,8.340000000000000000e+02
-1.314879999999999927e+04,-1.448799999999999955e+03,8.430000000000000000e+02
-1.321810000000000036e+04,-1.508200000000000045e+03,8.490000000000000000e+02
-1.328329999999999927e+04,-1.561200000000000045e+03,8.540000000000000000e+02
-1.331110000000000036e+04,-1.581299999999999955e+03,8.560000000000000000e+02
-1.332370000000000073e+04,-1.592500000000000000e+03,8.570000000000000000e+02
-1.333839999999999964e+04,-1.602700000000000045e+03,8.580000000000000000e+02
-1.349400000000000000e+04,-1.724400000000000091e+03,8.680000000000000000e+02
-1.350920000000000073e+04,-1.737400000000000091e+03,8.690000000000000000e+02
-1.354250000000000000e+04,-1.761799999999999955e+03,8.710000000000000000e+02
-1.361479999999999927e+04,-1.806700000000000045e+03,8.750000000000000000e+02
-1.378400000000000000e+04,-1.903400000000000091e+03,8.840000000000000000e+02
-1.380370000000000073e+04,-1.912700000000000045e+03,8.850000000000000000e+02
-1.382139999999999964e+04,-1.923400000000000091e+03,8.860000000000000000e+02
-1.391579999999999927e+04,-1.973200000000000045e+03,8.910000000000000000e+02
-1.408600000000000000e+04,-2.067199999999999818e+03,9.000000000000000000e+02
-1.410589999999999964e+04,-2.077000000000000000e+03,9.010000000000000000e+02
-1.421070000000000073e+04,-2.122000000000000000e+03,9.060000000000000000e+02
-1.433210000000000036e+04,-2.169400000000000091e+03,9.120000000000000000e+02
-1.444400000000000000e+04,-2.217000000000000000e+03,9.180000000000000000e+02
-1.469920000000000073e+04,-2.333699999999999818e+03,9.310000000000000000e+02
-1.473650000000000000e+04,-2.353599999999999909e+03,9.330000000000000000e+02
-1.477229999999999927e+04,-2.375599999999999909e+03,9.350000000000000000e+02
-1.483679999999999927e+04,-2.423300000000000182e+03,9.390000000000000000e+02
-1.486620000000000073e+04,-2.447900000000000091e+03,9.410000000000000000e+02
-1.497150000000000000e+04,-2.550500000000000000e+03,9.480000000000000000e+02
-1.503239999999999964e+04,-2.607099999999999909e+03,9.520000000000000000e+02
-1.506010000000000036e+04,-2.629400000000000091e+03,9.550000000000000000e+02
-1.507439999999999964e+04,-2.634900000000000091e+03,9.570000000000000000e+02
-1.509520000000000073e+04,-2.638000000000000000e+03,9.590000000000000000e+02
-1.510820000000000073e+04,-2.637400000000000091e+03,9.600000000000000000e+02
-1.512120000000000073e+04,-2.634699999999999818e+03,9.610000000000000000e+02
-1.513220000000000073e+04,-2.630699999999999818e+03,9.620000000000000000e+02
-1.519639999999999964e+04,-2.595500000000000000e+03,9.720000000000000000e+02
-1.531360000000000036e+04,-2.539199999999999818e+03,9.810000000000000000e+02
-1.550089999999999964e+04,-2.441900000000000091e+03,9.970000000000000000e+02
-1.558250000000000000e+04,-2.397199999999999818e+03,1.004000000000000000e+03
-1.563100000000000000e+04,-2.366199999999999818e+03,1.008000000000000000e+03
-1.567800000000000000e+04,-2.332599999999999909e+03,1.012000000000000000e+03
-1.570039999999999964e+04,-2.315000000000000000e+03,1.014000000000000000e+03
-1.577460000000000036e+04,-2.250500000000000000e+03,1.021000000000000000e+03
-1.581439999999999964e+04,-2.208599999999999909e+03,1.030000000000000000e+03
-1.586360000000000036e+04,-2.148400000000000091e+03,1.056000000000000000e+03
-1.589979999999999927e+04,-2.098800000000000182e+03,1.065000000000000000e+03
-1.593779999999999927e+04,-2.037500000000000000e+03,1.166000000000000000e+03
-1.594429999999999927e+04,-2.030900000000000091e+03,1.167000000000000000e+03
-1.595339999999999964e+04,-2.028400000000000091e+03,1.168000000000000000e+03
-1.596439999999999964e+04,-2.030799999999999955e+03,1.169000000000000000e+03
-1.601870000000000073e+04,-2.063199999999999818e+03,1.175000000000000000e+03
-1.604120000000000073e+04,-2.075000000000000000e+03,1.177000000000000000e+03
-1.618179999999999927e+04,-2.155599999999999909e+03,1.189000000000000000e+03
-1.625020000000000073e+04,-2.199500000000000000e+03,1.199000000000000000e+03
-1.625129999999999927e+04,-2.201199999999999818e+03,1.201000000000000000e+03
-1.625039999999999964e+04,-2.199800000000000182e+03,1.211000000000000000e+03
-1.624750000000000000e+04,-2.199500000000000000e+03,1.234000000000000000e+03
-1.624810000000000036e+04,-2.200400000000000091e+03,1.236000000000000000e+03
-1.625160000000000036e+04,-2.201699999999999818e+03,1.237000000000000000e+03
-1.626729999999999927e+04,-2.213500000000000000e+03,1.240000000000000000e+03
-1.628339999999999964e+04,-2.228199999999999818e+03,1.242000000000000000e+03
-1.631179999999999927e+04,-2.249400000000000091e+03,1.245000000000000000e+03
-1.634129999999999927e+04,-2.274199999999999818e+03,1.248000000000000000e+03
-1.640900000000000000e+04,-2.333300000000000182e+03,1.254000000000000000e+03
-1.641809999999999854e+04,-2.343300000000000182e+03,1.255000000000000000e+03
-1.642870000000000073e+04,-2.351400000000000091e+03,1.256000000000000000e+03
-1.646709999999999854e+04,-2.386099999999999909e+03,1.260000000000000000e+03
-1.653979999999999927e+04,-2.448699999999999818e+03,1.266000000000000000e+03
-1.656940000000000146e+04,-2.467500000000000000e+03,1.270000000000000000e+03
-1.657240000000000146e+04,-2.468000000000000000e+03,1.271000000000000000e+03
-1.657559999999999854e+04,-2.471000000000000000e+03,1.273000000000000000e+03
-1.657929999999999927e+04,-2.478699999999999818e+03,1.275000000000000000e+03
-1.657750000000000000e+04,-2.484300000000000182e+03,1.276000000000000000e+03
-1.656979999999999927e+04,-2.495099999999999909e+03,1.278000000000000000e+03
-1.655770000000000073e+04,-2.507599999999999909e+03,1.280000000000000000e+03
-1.654129999999999927e+04,-2.527900000000000091e+03,1.282000000000000000e+03
-1.652100000000000000e+04,-2.548800000000000182e+03,1.284000000000000000e+03
-1.649790000000000146e+04,-2.567300000000000182e+03,1.286000000000000000e+03
-1.648450000000000000e+04,-2.575699999999999818e+03,1.287000000000000000e+03
-1.647120000000000073e+04,-2.582300000000000182e+03,1.288000000000000000e+03
-1.644479999999999927e+04,-2.593500000000000000e+03,1.290000000000000000e+03
-1.638920000000000073e+04,-2.613599999999999909e+03,1.295000000000000000e+03
-1.637689999999999964e+04,-2.619599999999999909e+03,1.296000000000000000e+03
-1.635329999999999927e+04,-2.633000000000000000e+03,1.298000000000000000e+03
-1.633000000000000000e+04,-2.651199999999999818e+03,1.300000000000000000e+03
-1.630170000000000073e+04,-2.684599999999999909e+03,1.303000000000000000e+03
-1.619579999999999927e+04,-2.838099999999999909e+03,1.315000000000000000e+03
-1.617300000000000000e+04,-2.863400000000000091e+03,1.317000000000000000e+03
-1.611939999999999964e+04,-2.915800000000000182e+03,1.323000000000000000e+03
-1.611600000000000000e+04,-2.922800000000000182e+03,1.324000000000000000e+03
-1.611560000000000036e+04,-2.930699999999999818e+03,1.325000000000000000e+03
-1.611839999999999964e+04,-2.939199999999999818e+03,1.326000000000000000e+03
-1.615420000000000073e+04,-2.980199999999999818e+03,1.331000000000000000e+03
-1.616700000000000000e+04,-2.993699999999999818e+03,1.333000000000000000e+03
-1.617260000000000036e+04,-2.996400000000000091e+03,1.334000000000000000e+03
-1.617860000000000036e+04,-2.995099999999999909e+03,1.335000000000000000e+03
-1.618900000000000000e+04,-2.988500000000000000e+03,1.337000000000000000e+03
-1.622050000000000000e+04,-2.954500000000000000e+03,1.343000000000000000e+03
-1.621810000000000036e+04,-2.954900000000000091e+03,1.403000000000000000e+03
