1.088374188435647199e+02,2.042865634347990067e+01
7.503272394353308528e+01,2.010223868130128011e+01
3.665573738961283823e+01,2.069396047159653662e+01
1.875252258690262153e+01,2.589555946489665672e+01
2.651031979974527886e+01,2.393700064753311452e+01
1.575693338521366194e+01,3.143310356932640204e+01
2.801133356293340526e+01,4.271170799675423524e+01
1.908077424362402041e+01,3.078701024783015328e+01
3.042864814631306913e+01,2.165848563496534140e+01
2.125091514297827899e+01,3.393287491504364084e+01
2.675664940526437618e+01,8.912014362645513188e+01
2.426013753206853707e+01,1.116301930482967890e+02
3.934548979593838425e+01,5.492831692305887259e+01
5.448003877420924823e+01,2.870139369438346932e+01
6.206310548047017761e+01,4.562280131688554974e+01
6.994979957539459292e+01,3.533058165385902782e+01
7.200290415570712810e+01,1.859946235782099677e+01
8.168350459224045323e+01,2.994878962495832297e+01
8.836761941771754891e+01,1.885211924426533301e+02
9.133084857783201471e+01,2.110258751906978034e+02
8.194373758625086168e+01,1.148196847234829363e+02
7.546025275168820201e+01,1.011887839634414092e+02
6.521296805509943795e+01,5.927402466510942958e+01
5.500132854683096184e+01,7.665931124136182007e+01
4.249144940902000656e+01,7.899322755781030025e+01
3.332048196994807654e+01,6.532044090481940657e+01
2.714167166714879542e+01,4.894772721996396569e+01
1.869849946405977548e+01,6.581261277293283740e+01
1.512271368237425406e+01,6.654517262732139216e+01
1.347587821882369852e+01,1.181450803038366359e+02
1.286164312923573760e+01,1.698463423215229966e+02
1.524797078110424664e+01,1.018926886484010197e+02
1.877075761623185812e+01,8.316832329679371583e+01
2.284878412265037539e+01,6.632020808170015869e+01
2.657037447949669229e+01,4.993085218579797413e+01
3.573389104426809126e+01,8.520516416274296034e+01
4.430544521571363958e+01,8.760148400569485716e+01
5.013470594909070144e+01,7.142464560640124205e+01
5.512217178138163121e+01,5.341760009584842095e+01
5.837802177816753613e+01,5.358404613315430254e+01
6.427931900541638299e+01,1.624675352185784050e+02
7.035467625998064989e+01,2.892597448660977193e+02
8.248298564057712667e+01,1.827684874369759598e+02
6.668692705116843911e+01,3.890115679513935021e+01
7.103830754139302428e+01,1.577503090329777820e+02
1.006238276284428395e+02,1.576773921651420665e+02
8.410401313047242411e+01,4.110985283359686804e+01
8.116037941421912194e+01,7.408238657062807420e+01
8.004101073907700936e+01,1.067290026187823031e+02
7.841067614503118932e+01,1.089446189584412537e+02
7.734606586423728913e+01,2.025948913472398658e+02
8.052686986153497628e+01,6.696141276884773106e+02
9.306572991210998680e+01,6.709286176636080654e+02
7.931976952798410707e+01,5.873809411276469064e+02
8.943691343495075330e+01,4.582813546283547907e+02
7.522607688805004500e+01,1.302294129603597241e+02
7.560622854728190134e+01,2.203131634741780829e+02
7.299131804122440315e+01,1.646398493682500259e+02
6.867465941940596963e+01,1.085697932207670107e+02
6.660651295988287757e+01,1.081584485835478091e+02
6.441521397919316883e+01,1.088679934599695116e+02
6.170365391399962363e+01,1.457721852755183534e+02
5.796014265547266575e+01,1.447448099242252226e+02
5.429033726240567859e+01,1.427172379217033722e+02
5.240480235027801115e+01,1.249244971973065361e+02
4.822170083556726894e+01,1.983048663043846318e+02
4.734701532994820639e+01,1.803943735264495558e+02
4.799384177913134408e+01,1.661055387396822027e+02
4.924233931927599173e+01,3.265183915187624279e+02
5.275332238448965683e+01,2.475638301529527041e+02
5.321538514956885990e+01,1.224125810527658587e+02
5.771585604676372583e+01,1.259573340460967330e+02
6.252651412275751142e+01,1.463054681138064552e+02
6.706553471698990165e+01,1.473570493732822513e+02
7.138316636353923172e+01,1.304394495541899630e+02
7.338051655460330380e+01,9.436779111540097631e+01
7.598595928062167104e+01,9.492992152108769233e+01
8.053464757349817660e+01,1.308313418107452151e+02
8.474953068139130608e+01,1.101316484939736569e+02
8.640010283063288909e+01,1.101280164172585359e+02
8.993573831912236471e+01,1.099863627910289381e+02
9.302670734043401524e+01,9.171068640022255636e+01
9.541297814302681957e+01,9.184171165652419688e+01
9.700858874861879144e+01,1.290665332299591057e+02
9.895228110648479003e+01,4.409311284089613991e+02
1.024160172822185615e+02,5.057393004305678801e+02
1.015268022346325836e+02,1.907778289005295278e+02
1.042571057500452838e+02,6.632676684416335888e+01
1.083109770720391083e+02,1.449776879385244968e+02
1.063044635803505145e+02,1.333766471313467719e+02
9.903005917541413794e+01,4.644071489544496245e+01
9.299816314094944403e+01,3.785657142425906585e+01
8.354148855915524052e+01,2.150372060830404664e+01
6.932743255171938301e+01,2.005916249497931858e+01
3.909092503456358969e+01,2.022003956474853226e+01
1.851416076493980611e+01,1.392838827718456329e+01
1.438655311948945226e+01,3.783450805812061901e+01
3.455255859418579689e+01,4.593038210161108736e+01
1.639657760697456368e+01,3.017614952242897886e+01
3.453321925975719608e+01,8.478973994534969449e+01
2.908222683531558417e+01,7.538408320063319934e+01
9.644983096423922930e+00,1.473838525755107831e+01
2.218661815455178399e+01,2.232218627285440604e+01
4.061747275226162657e+01,2.466110297614418201e+01
5.429426626928912469e+01,3.010149497948604846e+01
6.816585338911623637e+01,9.788590296871217333e+01
6.573549167320560116e+01,1.209069890452982179e+02
5.626230184729601547e+01,8.842448755859415144e+01
4.927952673921777915e+01,7.602085240248266018e+01
4.051834408421759548e+01,4.632202499891386083e+01
3.356672993160179885e+01,4.579006442450126713e+01
2.704760602374507528e+01,6.160925255186916161e+01
1.845446162992122652e+01,6.182313482831472129e+01
8.872518460204039670e+00,7.744417344126020453e+01
2.478675071982267664e+00,1.742417860330870099e+02
2.018165912633175019e+00,1.440766809723210997e+02
1.406431072871521026e+00,1.095131955519516396e+02
3.663937860382814105e+00,1.199667037139890056e+02
2.246884688502804206e+00,3.941826987578230757e+01
4.065469743782808898e+00,4.493606569338228240e+01
1.603902980603544393e+01,5.890415944566211692e+01
3.311098612503118943e+01,4.472359556207450026e+01
4.378482939598646340e+01,3.891850459614313706e+01
4.995310845565217761e+01,3.182263345482268946e+01
6.146057389358482936e+01,3.412228011138763861e+01
6.769159713784276278e+01,4.387550569509138398e+01
7.325585024118370825e+01,4.020609406545258224e+01
8.457282826263289621e+01,3.037103883636554258e+01
7.776884355386290792e+01,3.475744524558709969e+01
6.883156577269801346e+01,5.003878495727025211e+01
6.284501825215136961e+01,1.009865337557441762e+02
6.009208554095143739e+01,1.649075498574887888e+02
5.888225438190936956e+01,1.208394803034166785e+02
5.555293611798212083e+01,7.374747453303001521e+01
6.412938887697950463e+01,7.342022882012884111e+01
6.124358063244177686e+01,7.385885187301596488e+01
6.489052401531671421e+01,8.918318227109845964e+01
7.002651269649572896e+01,1.446041838952106104e+02
7.421777973813742335e+01,1.491866280871043102e+02
7.560302827214465538e+01,1.032404959306180388e+02
7.781350944600049502e+01,1.272836203130633237e+02
8.042623986512028011e+01,1.275617497528159845e+02
8.463164843684222660e+01,1.229094382055339310e+02
8.722224562907496193e+01,1.542403967837218204e+02
8.527078617281702577e+01,1.168318877704199110e+02
8.261664065470309026e+01,6.758712895219065331e+01
8.546052619948893891e+01,6.742966706131660715e+01
8.226846411623034783e+01,1.132068019157861585e+02
7.926955283963307863e+01,1.124340250991664334e+02
7.515907892821523717e+01,7.889721161105697433e+01
7.160138584580413124e+01,1.102245435463443641e+02
6.671294567302138034e+01,7.788324595187332022e+01
6.342005862696309038e+01,1.100598473558821553e+02
5.688385772321775136e+01,1.428187662739041173e+02
5.322436371903057761e+01,9.657908676312875684e+01
5.078707563483248322e+01,8.046291071046333343e+01
4.686440072205375884e+01,9.444342221669019466e+01
4.188242315517829439e+01,3.606940115943154979e+02
6.328251672249330539e+01,3.110919156776662930e+02
8.242544552279817083e+01,4.021504693519538876e+01
5.983796109933283702e+01,4.366806613533479720e+01
4.429169129454810161e+01,3.487377237982682487e+01
5.612433348764830043e+01,2.740529145986181803e+01
6.934063846189332025e+01,2.943891981714072870e+01
8.000681558771906055e+01,7.920309337393409521e+01
7.878991759875098921e+01,1.743080606283021439e+02
8.173948839576615910e+01,1.701311552890882979e+02
7.831575034132011126e+01,9.568913208928171343e+01
8.080737694513990732e+01,8.301740781306045847e+01
7.837099857800481573e+01,1.103940668695570793e+02
8.101523562749412122e+01,9.641089150090873261e+01
8.343321693138298656e+01,7.331302749170698974e+01
9.014426679388263608e+01,1.070572276868774679e+02
9.281469864813408321e+01,1.247144738993842026e+02
9.594157758261181357e+01,1.194357149264832572e+02
8.953901997567126614e+01,8.313296578373706325e+01
7.919452349998809382e+01,5.209117007708623959e+01
7.023869622371489640e+01,5.179980694944688935e+01
5.922000731464571288e+01,3.784309712483965882e+01
5.587422687480578531e+01,3.813685881139112155e+01
4.695798280852480389e+01,2.280226523834853936e+02
4.626363677348724934e+01,2.788681588134436993e+02
4.974729866367633946e+01,9.227962938807274895e+01
4.348319200972973420e+01,4.511429928526001021e+01
4.945630378237771652e+01,4.483146216665230099e+01
4.484409936886064685e+01,5.848495533040942007e+01
4.198844255346581633e+01,1.001887219201838377e+02
3.965979587177944410e+01,8.592694571553258243e+01
3.444048253255081704e+01,5.766012486979180096e+01
4.036790596750151394e+01,4.392220395198809513e+01
3.604937076734683643e+01,1.350841589528545512e+02
3.983483114228113209e+01,1.356266198059950341e+02
3.091543864769525385e+01,4.703870746523607949e+01
3.477600105080099979e+01,9.602020620681823004e+01
3.708581031886501478e+01,1.618656232805465436e+02
3.881409966499752784e+01,1.810668937161076144e+02
3.445479340806860336e+01,1.006451687861868152e+02
3.783159074103136277e+01,1.704459151754594757e+02
4.288989285919498684e+01,2.046503603710489756e+02
4.608088220871901797e+01,2.188509310009891635e+02
5.130192783841686577e+01,1.850129184678730780e+02
4.527092130043321561e+01,4.980461825975682899e+01
4.733358096112280577e+01,2.140737256180679253e+02
5.000848906026978824e+01,2.312825112281502697e+02
4.529197106664582151e+01,8.264345104120484109e+01
4.847035790813588108e+01,6.691756122274657059e+01
4.520202635800413304e+01,8.473134012866863429e+01
4.808013802555370120e+01,8.543266354269906060e+01
5.133468798558764945e+01,8.705544210444210762e+01
5.436980886919052836e+01,2.589217063129324288e+02
5.478830807633196542e+01,2.724522159939246535e+02
5.187995668434025731e+01,1.824034265029028461e+02
5.107474221539030879e+01,2.158285662279207600e+02
5.284505516058071350e+01,1.809316169164471830e+02
4.938988586232399314e+01,1.443646078510939503e+02
4.620014721828152204e+01,9.216962623337393268e+01
4.275184899374534098e+01,5.728193432488053105e+01
3.965532440411472237e+01,5.266165587977661744e+01
3.567390429147616970e+01,8.182035199142089255e+01
4.216137553002817384e+01,6.834105647412921769e+01
5.990896360868307369e+01,1.620524606416056201e+01
8.223132980874675013e+01,9.929753269844724173e+00
1.065900976740780806e+02,1.156243918902925749e+01
1.253256126762657345e+02,1.359558751948652500e+01
1.341310805996441502e+02,2.444033551324661246e+01
1.380652123450600470e+02,5.886000339789244151e+01
1.463409842984614215e+02,7.121523713363551167e+01
1.497690598537445510e+02,5.990075124737627732e+01
1.513549246408504132e+02,7.008031107236895707e+01
1.455422592212426309e+02,4.986231041578364653e+01
1.541023769188606991e+02,3.079025819963155897e+01
1.799052622769358720e+02,3.099677402569469109e+01
1.475288077091614696e+02,1.535740863557413149e+01
1.220656763961555527e+02,2.404100663449899145e+01
1.086018481500071857e+02,2.324413904622043603e+01
7.160509158485993453e+01,9.313431161499314825e+00
4.272497837195191295e+01,2.945674795356705289e+01
3.285988568384787101e+01,5.432062223502310871e+01
2.408181889145845744e+01,4.167733196834941367e+01
6.901160351209794896e+01,1.602404443328771677e+01
1.058055796318047612e+02,9.144397191723880880e+00
1.839411376832386935e+01,3.423448553724440568e+00
9.519966934342180309e+01,2.126029162546963835e+00
